blizzard_item_id,name,icon_url,slot_type,armor_type,quality_track,has_tooltip
27993,Mask of Inner Fire,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_17.jpg,head,mail,,yes
27994,Mantle of Three Terrors,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_36.jpg,shoulder,cloth,,yes
27995,Sun-Gilded Shouldercaps,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_08.jpg,shoulder,leather,,yes
27996,Ring of Spiritual Precision,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_59.jpg,ring_1,,,yes
28033,Epoch-Mender,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_46.jpg,main_hand,,,yes
28034,Hourglass of the Unraveller,https://wow.zamimg.com/images/wow/icons/medium/inv_gizmo_khoriumpowercore.jpg,trinket_1,,,yes
28121,Icon of Unyielding Courage,https://wow.zamimg.com/images/wow/icons/medium/inv_brd_banner.jpg,trinket_1,,,yes
28124,Liar's Cord,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_15.jpg,waist,leather,,yes
28134,Brooch of Heightened Potential,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_27.jpg,neck,,,yes
28166,Shield of the Void,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_13.jpg,off_hand,,,yes
28184,Millennium Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_64.jpg,main_hand,,,yes
28185,Khadgar's Kilt of Abjuration,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_leather_05.jpg,legs,cloth,,yes
28186,Laughing Skull Battle-Harness,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_04.jpg,chest,mail,,yes
28187,Star-Heart Lamp,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_outlandraid_03blue.jpg,off_hand,,,yes
28188,Bloodfire Greatstaff,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_40.jpg,main_hand,,,yes
28189,Latro's Shifting Sword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_76.jpg,main_hand,,,yes
28190,Scarab of the Infinite Cycle,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_ahnqirajtrinket_06.jpg,trinket_1,,,yes
28191,Mana-Etched Vestments,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_42.jpg,chest,cloth,,yes
28192,Helm of Desolation,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_18.jpg,head,mail,,yes
28193,Mana-Etched Crown,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_56.jpg,head,cloth,,yes
28194,Primal Surge Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_12.jpg,wrist,mail,,yes
28202,Moonglade Robe,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_07.jpg,chest,leather,,yes
28203,Breastplate of the Righteous,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_15.jpg,chest,plate,,yes
28204,Tunic of Assassination,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_17.jpg,chest,leather,,yes
28205,Breastplate of the Bold,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_15.jpg,chest,plate,,yes
28206,Cowl of the Guiltless,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_29.jpg,head,leather,,yes
28207,Pauldrons of the Crimson Flight,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_01.jpg,shoulder,plate,,yes
28210,Bloodskull Destroyer,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_44.jpg,main_hand,,,yes
28211,Lieutenant's Signet of Lordaeron,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_10.jpg,ring_1,,,yes
28212,Aran's Sorcerous Slacks,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_cloth_14.jpg,legs,cloth,,yes
28213,Lordaeron Medical Guide,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_book_10.jpg,off_hand,,,yes
28214,Grips of the Lunar Eclipse,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_07.jpg,hands,leather,,yes
28215,Mok'Nathal Mask of Battle,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_72.jpg,head,mail,,yes
28216,Dathrohan's Ceremonial Hammer,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_11.jpg,main_hand,,,yes
28217,Tarren Mill Vitality Locket,https://wow.zamimg.com/images/wow/icons/medium/inv_trinket_honorhold.jpg,neck,,,yes
28218,Pontiff's Pantaloons of Prophecy,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_cloth_18.jpg,legs,cloth,,yes
28219,Emerald-Scale Greaves,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_16.jpg,legs,mail,,yes
28220,Moon-Crown Antlers,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_24.jpg,head,leather,,yes
28221,Boots of the Watchful Heart,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_08.jpg,feet,plate,,yes
28222,Reaver of the Infinites,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_71.jpg,main_hand,,,yes
28223,Arcanist's Stone,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelcrafting_nightseye_01.jpg,trinket_1,,,yes
28224,Wastewalker Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_15.jpg,head,leather,,yes
28225,Doomplate Warhelm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_20.jpg,head,plate,,yes
28226,Timeslicer,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_51.jpg,main_hand,,,yes
28227,Sparking Arcanite Ring,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_63.jpg,ring_1,,,yes
28228,Beast Lord Cuirass,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_03.jpg,chest,mail,,yes
28229,Incanter's Robe,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_25.jpg,chest,cloth,,yes
28230,Hallowed Garments,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_39.jpg,chest,cloth,,yes
28231,Tidefury Chestpiece,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_03.jpg,chest,mail,,yes
28232,Robe of Oblivion,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_29.jpg,chest,cloth,,yes
28233,Necklace of Resplendent Hope,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_12.jpg,neck,,,yes
28253,Plasma Rat's Hyper-Scythe,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_halberd15.jpg,main_hand,,,yes
28254,Warp Engineer's Prismatic Chain,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_30naxxramas.jpg,neck,,,yes
28255,Lunar-Claw Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_19.jpg,shoulder,leather,,yes
28256,Thoriumweave Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_11.jpg,back,,,yes
28257,Hammer of the Penitent,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_13.jpg,main_hand,,,yes
28259,Cosmic Lifeband,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_62.jpg,ring_1,,,yes
28260,Manual of the Nethermancer,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_book_05.jpg,off_hand,,,yes
28262,Jade-Skull Breastplate,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate07.jpg,chest,plate,,yes
28263,Stellaris,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_63.jpg,main_hand,,,yes
28264,Wastewalker Tunic,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_17.jpg,chest,leather,,yes
28265,Dath'Remar's Ring of Defense,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_50naxxramas.jpg,ring_1,,,yes
28266,Molten Earth Kilt,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_plate_02.jpg,legs,mail,,yes
28267,Edge of the Cosmos,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_77.jpg,main_hand,,,yes
28269,Baba's Cloak of Arcanistry,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_05.jpg,back,,,yes
28275,Beast Lord Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_19.jpg,head,mail,,yes
28278,Incanter's Cowl,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_34.jpg,head,cloth,,yes
28285,Helm of the Righteous,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_25.jpg,head,plate,,yes
28286,Telescopic Sharprifle,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_rifle_22.jpg,main_hand,,,yes
28288,Abacus of Violent Odds,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_enggizmos_18.jpg,trinket_1,,,yes
28301,Sarannis' Mystic Sheen,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_naxxramas_01.jpg,back,,,yes
28304,Prismatic Mittens of Mending,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_16.jpg,hands,cloth,,yes
28306,Towering Mantle of the Hunt,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_11.jpg,shoulder,mail,,yes
28311,Revenger,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_79.jpg,main_hand,,,yes
28315,Stormreaver Warblades,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_hand_08.jpg,main_hand,,,yes
28316,Aegis of the Sunbird,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_35.jpg,off_hand,,,yes
28317,Energis Armwraps,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_19.jpg,hands,cloth,,yes
28318,Obsidian Clodstompers,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_06.jpg,feet,plate,,yes
28321,Enchanted Thorium Torque,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_ahnqiraj_01.jpg,neck,,,yes
28322,Runed Dagger of Solace,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_52.jpg,main_hand,,,yes
28323,Ring of Umbral Doom,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_16.jpg,ring_1,,,yes
28324,Gauntlets of Cruel Intention,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_26.jpg,hands,plate,,yes
28325,Dreamer's Dragonstaff,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_49.jpg,main_hand,,,yes
28327,Arcane Netherband,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_62.jpg,ring_1,,,yes
28328,Mithril-Bark Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_09.jpg,back,,,yes
28337,Breastplate of Righteous Fury,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate08.jpg,chest,plate,,yes
28338,Devil-Stitched Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_cloth_14.jpg,legs,cloth,,yes
28339,Boots of the Shifting Sands,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_05.jpg,feet,leather,,yes
28340,Mantle of Autumn,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_18.jpg,shoulder,leather,,yes
28341,Warpstaff of Arcanum,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_47.jpg,main_hand,,,yes
28342,Warp-Infused Drape,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_29.jpg,chest,cloth,,yes
28343,Jagged Bark Pendant,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_17.jpg,neck,,,yes
28344,Wyrmfury Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_18.jpg,shoulder,mail,,yes
28345,Warp Splinter's Thorn,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_57.jpg,main_hand,,,yes
28347,Warpscale Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_21.jpg,legs,leather,,yes
28348,Moonglade Cowl,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_15.jpg,head,leather,,yes
28349,Tidefury Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_19.jpg,head,mail,,yes
28350,Warhelm of the Bold,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_20.jpg,head,plate,,yes
28367,Greatsword of Forlorn Visions,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_58.jpg,main_hand,,,yes
28370,Bangle of Endless Blessings,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_27.jpg,trinket_1,,,yes
28371,Netherfury Cape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_02.jpg,back,,,yes
28373,Cloak of Scintillating Auras,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_14.jpg,back,,,yes
28374,Mana-Sphere Shoulderguards,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_32.jpg,shoulder,cloth,,yes
28375,Rubium War-Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_23.jpg,waist,plate,,yes
28384,Outland Striders,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_09.jpg,feet,mail,,yes
28386,Nether Core's Control Rod,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_17.jpg,main_hand,,,yes
28387,Lamp of Peaceful Repose,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_13.jpg,off_hand,,,yes
28390,Thatia's Self-Correcting Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_30.jpg,hands,plate,,yes
28391,Worldfire Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_wolf.jpg,chest,mail,,yes
28392,Reflex Blades,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_hand_08.jpg,main_hand,,,yes
28393,Warmaul of Infused Light,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_42.jpg,main_hand,,,yes
28394,Ryngo's Band of Ingenuity,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_48naxxramas.jpg,ring_1,,,yes
28396,Gloves of the Unbound,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_22.jpg,hands,leather,,yes
28397,Emberhawk Crossbow,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_crossbow_17.jpg,main_hand,,,yes
28398,The Sleeper's Cord,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_26.jpg,waist,leather,,yes
28400,Warp-Storm Warblade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_51.jpg,main_hand,,,yes
28401,Hauberk of Desolation,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_03.jpg,chest,mail,,yes
28403,Doomplate Chestguard,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_15.jpg,chest,plate,,yes
28406,Sigil-Laced Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_cloth_04.jpg,feet,cloth,,yes
28407,Elementium Band of the Sentry,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_ahnqiraj_04.jpg,ring_1,,,yes
28412,Lamp of Peaceful Radiance,https://wow.zamimg.com/images/wow/icons/medium/inv_offhand_outlandraid_03white.jpg,off_hand,,,yes
28413,Hallowed Crown,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_62.jpg,head,cloth,,yes
28414,Helm of Assassination,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_15.jpg,head,leather,,yes
28415,Hood of Oblivion,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_30.jpg,head,cloth,,yes
28416,Hungering Spineripper,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_35.jpg,main_hand,,,yes
28418,Shiffar's Nexus-Horn,https://wow.zamimg.com/images/wow/icons/medium/inv_gizmo_elementalblastingpowder.jpg,trinket_1,,,yes
28419,Choker of Fluid Thought,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_30naxxramas.jpg,neck,,,yes
29238,Lion's Heart Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_27.jpg,waist,plate,,yes
29239,Eaglecrest Warboots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_01.jpg,feet,plate,,yes
29240,Bands of Negation,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_12.jpg,wrist,cloth,,yes
29241,Belt of Depravity,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_03.jpg,waist,cloth,,yes
29242,Boots of Blasphemy,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_cloth_11.jpg,feet,cloth,,yes
29243,Wave-Fury Vambraces,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,mail,,yes
29244,Wave-Song Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_22.jpg,waist,mail,,yes
29245,Wave-Crest Striders,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_06.jpg,feet,mail,,yes
29246,Nightfall Wristguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_15.jpg,wrist,leather,,yes
29247,Girdle of the Deathdealer,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_26.jpg,waist,leather,,yes
29248,Shadowstep Striders,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_cloth_05.jpg,feet,leather,,yes
29249,Bands of the Benevolent,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_13.jpg,wrist,cloth,,yes
29250,Cord of Sanctification,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_15.jpg,waist,cloth,,yes
29251,Boots of the Pious,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_cloth_03.jpg,feet,cloth,,yes
29252,Bracers of Dignity,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,plate,,yes
29253,Girdle of Valorous Deeds,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_11.jpg,waist,plate,,yes
29254,Boots of the Righteous Path,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_05.jpg,feet,plate,,yes
29255,Bands of Rarefied Magic,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_13.jpg,wrist,cloth,,yes
29257,Sash of Arcane Visions,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_03.jpg,waist,cloth,,yes
29258,Boots of Ethereal Manipulation,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_cloth_06.jpg,feet,cloth,,yes
29259,Bracers of the Hunt,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,mail,,yes
29261,Girdle of Ferocity,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_30.jpg,waist,mail,,yes
29262,Boots of the Endless Hunt,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_05.jpg,feet,mail,,yes
29263,Forestheart Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,leather,,yes
29264,Tree-Mender's Belt,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_22.jpg,waist,leather,,yes
29265,Barkchip Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_05.jpg,feet,leather,,yes
29318,Southshore Sneakers,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_chain_06.jpg,feet,leather,,yes
29346,Feltooth Eviscerator,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_38.jpg,main_hand,,,yes
29347,Talisman of the Breaker,https://wow.zamimg.com/images/wow/icons/medium/ability_hunter_mastermarksman.jpg,neck,,,yes
29348,The Bladefist,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_hand_10.jpg,main_hand,,,yes
29349,Adamantine Chain of the Unbroken,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_necklace_06.jpg,neck,,,yes
29350,The Black Stalk,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_1h_stratholme_d_01.jpg,main_hand,,,yes
29351,Wrathtide Longbow,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_crossbow_16.jpg,main_hand,,,yes
29352,Cobalt Band of Tyrigosa,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_57.jpg,ring_1,,,yes
29353,Shockwave Truncheon,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_54.jpg,main_hand,,,yes
29354,Light-Touched Stole of Altruism,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_06.jpg,back,,,yes
29355,Terokk's Shadowstaff,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_halberd19.jpg,main_hand,,,yes
29356,Quantum Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_81.jpg,main_hand,,,yes
29357,Master Thief's Gloves,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_22.jpg,hands,leather,,yes
29359,Feral Staff of Lashing,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_56.jpg,main_hand,,,yes
29360,Vileblade of the Betrayer,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_33.jpg,main_hand,,,yes
29362,The Sun Eater,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_63.jpg,main_hand,,,yes
29463,Amber Bands of the Aggressor,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,plate,,yes
30531,Breeches of the Occultist,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_20.jpg,legs,cloth,,yes
30532,Kirin Tor Master's Trousers,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_cloth_16.jpg,legs,cloth,,yes
30533,Vanquisher's Legplates,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_plate_21.jpg,legs,plate,,yes
30534,Wyrmscale Greaves,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_16.jpg,legs,mail,,yes
30535,Forestwalker Kilt,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_mail_08.jpg,legs,leather,,yes
30536,Greaves of the Martyr,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_plate_21.jpg,legs,plate,,yes
30538,Midnight Legguards,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_leather_09.jpg,legs,leather,,yes
30541,Stormsong Kilt,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_leather_03.jpg,legs,mail,,yes
