id,source_id,spec_id,hero_talent_id,item_id,blizzard_item_id,item_name,tier,sort_order
645,8,37,,864,249810,Shadow of the Empyrean Requiem,A,2
650,8,37,,16482,251792,Glorious Crusader's Keepsake,B,2
660,8,37,,13390,151310,Reality Breacher,D,2
651,8,37,,5836,249340,Wraps of Cosmic Madness,B,3
661,8,37,,9102,50259,Nevermelting Ice Crystal,D,3
655,8,37,,16570,251785,Void-Reaper's Libram,C,3
646,8,37,,149,250144,Emberwing Feather,A,3
647,8,37,,14,250256,Heart of Wind,A,4
656,8,37,,16566,264878,Astalor's Anguish Agitator,C,4
657,8,37,,16952,251786,Ever-Collapsing Void Fissure,C,5
580,8,38,,29,249343,Gaze of the Alnseer,C,0
572,8,38,,14,250256,Heart of Wind,A,0
568,8,38,,864,249810,Shadow of the Empyrean Requiem,S,0
577,8,38,,5581,250257,Eye of the Drowning Void,B,0
587,8,38,,9102,50259,Nevermelting Ice Crystal,D,0
569,8,38,,333,250223,Soulcatcher's Charm,S,1
581,8,38,,1335,250258,Vessel of Tortured Souls,C,1
578,8,38,,16769,248583,Drum of Renewed Bonds,B,1
573,8,38,,5836,249340,Wraps of Cosmic Madness,A,1
588,8,38,,16952,251786,Ever-Collapsing Void Fissure,D,1
579,8,38,,16570,251785,Void-Reaper's Libram,B,2
570,8,38,,334,249809,Locus-Walker's Ribbon,S,2
574,8,38,,299,264507,Crucible of Erratic Energies,A,2
589,8,38,,36443,245855,"",D,2
582,8,38,,13390,151310,Reality Breacher,C,2
575,8,38,,149,250144,Emberwing Feather,A,3
590,8,38,,36453,245846,"",D,3
583,8,38,,17046,251784,Sylvan Wakrapuku,C,3
571,8,38,,165,249346,Vaelgor's Final Stare,S,3
576,8,38,,3782,193718,Emerald Coach's Whistle,A,4
591,8,38,,36449,245750,"",D,4
584,8,38,,16482,251792,Glorious Crusader's Keepsake,C,4
585,8,38,,16566,264878,Astalor's Anguish Agitator,C,5
586,8,38,,21164,245829,Darkmoon Deck: Hunt,C,6
346,8,39,,165,249346,Vaelgor's Final Stare,S,0
359,8,39,,1335,250258,Vessel of Tortured Souls,D,0
354,8,39,,5581,250257,Eye of the Drowning Void,C,0
348,8,39,,29,249343,Gaze of the Alnseer,A,0
350,8,39,,864,249810,Shadow of the Empyrean Requiem,B,0
349,8,39,,333,250223,Soulcatcher's Charm,A,1
347,8,39,,334,249809,Locus-Walker's Ribbon,S,1
360,8,39,,13390,151310,Reality Breacher,D,1
355,8,39,,14,250256,Heart of Wind,C,1
351,8,39,,149,250144,Emberwing Feather,B,1
352,8,39,,3782,193718,Emerald Coach's Whistle,B,2
356,8,39,,16482,251792,Glorious Crusader's Keepsake,C,2
361,8,39,,17009,251787,Sealed Chaos Urn,D,2
357,8,39,,16570,251785,Void-Reaper's Libram,C,3
353,8,39,,5836,249340,Wraps of Cosmic Madness,B,3
362,8,39,,17046,251784,Sylvan Wakrapuku,D,3
363,8,39,,18400,251783,Lost Idol of the Hash'ey,D,4
358,8,39,,16952,251786,Ever-Collapsing Void Fissure,C,4
152,8,41,,9102,50259,Nevermelting Ice Crystal,C,0
147,8,41,,149,250144,Emberwing Feather,A,0
145,8,41,,29,249343,Gaze of the Alnseer,S,0
159,8,41,,333,250223,Soulcatcher's Charm,D,0
150,8,41,,864,249810,Shadow of the Empyrean Requiem,B,0
160,8,41,,5750,250462,Forgotten Farstrider's Insignia,D,1
153,8,41,,5581,250257,Eye of the Drowning Void,C,1
151,8,41,,1335,250258,Vessel of Tortured Souls,B,1
148,8,41,,14,250256,Heart of Wind,A,1
146,8,41,,165,249346,Vaelgor's Final Stare,S,1
161,8,41,,31224,246305,Darkmoon Dominion: Blood,D,2
149,8,41,,334,249809,Locus-Walker's Ribbon,A,2
154,8,41,,1137,249808,Litany of Lightblind Wrath,C,2
155,8,41,,13390,151310,Reality Breacher,C,3
162,8,41,,31226,246306,Darkmoon Dominion: Rot,D,3
163,8,41,,31233,246307,Darkmoon Dominion: Void,D,4
156,8,41,,31208,246304,Darkmoon Dominion: Hunt,C,4
157,8,41,,31234,241340,Magister's Alchemist Stone,C,5
158,8,41,,5836,249340,Wraps of Cosmic Madness,C,6
